Date;ITSA4.SA;ALOS3.SA;CSAN3.SA;USIM5.SA;BBAS3.SA;B3SA3.SA;UGPA3.SA;BEEF3.SA;BPAC11.SA;BRKM5.SA;CMIG4.SA;KLBN11.SA;ITUB4.SA;VBBR3.SA;BBDC4.SA;LREN3.SA;AXIA3.SA;MGLU3.SA;WEGE3.SA;COGN3.SA;SLCE3.SA;Retorno_IBOV_Simples
2021-10-19;-0,037069971;-0,054216932;-0,030524714;-0,030472596;-0,049053177;-0,030959681;-0,052529074;-0,026036625;-0,053333241;-0,028228527;-0,022501539;-0,027825754;-0,023666396;-0,06025059;-0,030947311;-0,043345326;-0,035951508;-0,038515314;-0,025024857;-0,06752408;-0,014563968;-0,032815395
2021-10-20;0,02108183;-0,010463847;-0,017294798;-0,037203322;0,018609311;0,049520716;0,013689231;-0,035643647;0,026926433;0,031309738;0,00473944;0,00939152;0,026705275;0,000860556;0,034318426;0,020621568;-0,029885191;-0,033503377;0,019568022;0,003448302;-0,007285575;0,001021026
2021-10-21;-0,026930018;-0,055172446;-0,039259837;-0,056628918;-0,044230696;-0,009893657;-0,057393731;-0,041067823;-0,062928761;-0,039298346;-0,071428468;-0,003101507;-0,020408676;-0,052880333;-0,020736986;-0,049800805;-0,045813529;-0,06480783;-0,019192464;-0,065292002;-0,031243524;-0,027539581
2021-10-22;-0,028598012;-0,032603633;-0,017379153;0,01341813;-0,030516607;-0,029977039;-0,032951147;-0,004282626;-0,01291426;-0,036692409;-0,029753574;0,075555655;-0,038398652;-0,02360427;-0,037647198;-0,040132269;-0,021247313;0,000805865;-0,011689969;-0,036764563;0,002164496;-0,013356848
2021-10-25;0,013295438;0,005533734;0,035850862;0,022996453;0,02075422;0,021394959;0,016296293;-0,004300926;0,018752609;0,021140829;0,007479595;0;0,019540986;0,051603869;0,015158943;0,024961387;0,032985649;-0,006441299;0,016971059;0,030534035;0,014686913;0,022757206
2021-10-26;-0,018744085;-0,035518061;-0,04383945;-0,031335068;-0,010504942;-0,057408992;-0,035714378;-0,034557415;-0,037671193;0,017847596;-0,007424066;-0,013636485;-0,010833077;-0,059681597;-0,022639682;-0,041400057;-0,012554567;-0,029173475;0,002781326;-0,070370273;-0,040655594;-0,021110242
2021-10-27;0,00477538;0,02437791;-0,008204495;-0,002109819;-0,001027442;-0,002469258;0,038548703;0,014541475;0,014234703;-0,001227398;0,005235373;-0,024717124;0,007582283;0,015984721;0,013307146;0,027945095;0,005251368;-0,031719425;-0,011598701;0,055776633;-0,031950384;-0,000535614
2021-10-28;-0,004752684;-0,020759765;-0,019951514;0,009866145;-0,008913346;-0,006600553;-0,026928471;0,002205179;-0,003070039;-0,009304731;-0,035713821;0,013745878;-0,002090204;-0,018047139;-0,003404729;-0,00061804;-0,0118229;-0,038793079;-0,034948909;-0,041509539;-0,003208747;-0,006186362
2021-10-29;-0,021012306;-0,008273218;-0,017378165;-0,075366365;-0,014181875;-0,01079719;-0,023934292;0,071507019;-0,003519582;-0,034910546;-0,006172737;-0,027966225;-0,023460484;-0,011310075;-0,028794574;-0,003709153;-0,058708841;-0,030493351;-0,021940537;-0,023621678;0,00206939;-0,02085048
2021-11-01;0,025365906;0,034932409;0,020212099;-0,011320618;0,022807315;0,005877388;-0,002298755;0,005133492;0,041500971;-0,014873309;0,011646095;-0,019669855;0,039826161;0,037178325;0,034673392;0,030096267;0,036062588;0,04532842;-0,001080667;0,129032189;-0,011473121;0,019806572
2021-11-03;0,008563091;0,03979831;0,018325909;-0,055725365;0,006517671;0,001669563;0,03456226;0,026557643;0,009750136;0,008760546;0,022255984;0,011748593;0,009496109;0,050551452;-0,00831407;0,05;0,004850301;0,022123977;0,019480302;0,032142795;0,03481892;0,00062529
2021-11-04;-0,033018743;-0,017926089;-0,016050519;-0,005658832;-0,023517485;-0,005000152;-0,080920488;0,036816057;-0,018052215;-0,016444994;-0,021021133;-0,002679464;-0,05276038;-0,037182745;-0,06617637;-0,021801815;-0,058205595;-0,040692673;0,001061503;-0,079584788;0,004037659;-0,020877321
2021-11-05;-0,007804943;0,027626622;0,027187408;-0,020325258;0,022338916;0,036013353;0,006461765;-0,001919479;0,044891089;0,027428138;0,013036977;0,008060684;-0,012090108;0,027260128;0,049343747;0,019354958;0,03014766;0,122743676;-0,001060378;0,007518748;0,018096731;0,013654121
2021-11-08;-0,001966879;-0,026403942;-0,006737336;0,045643371;0,006486518;-0,010509512;0;0,002884756;-0,025368194;0,020113423;0,000756786;-0,000444458;-0,005244648;-0,015037669;-0,023011598;-0,018987456;-0,002926596;-0,040996854;-0,015392698;0,044776247;0,051129962;-0,000410211
2021-11-09;-0,010837203;0,033037472;0,018410849;0,012698427;-0,001356665;0,032679949;0,044943966;-0,002876458;-0,047439051;0,009141386;0,018910924;-0,013777358;-0,010105391;0,027391014;-0,011265167;0,04258094;0,025535665;0,10058675;-0,008356061;0;0,004175353;0,007195961
2021-11-10;0,022908456;0,01766117;0,012369265;-0,007053413;0,045856133;0,002373357;-0,003840436;-0,010576904;0,046716386;-0,118827683;0,021529223;0,001802515;0,025299469;0,004370828;0,055930216;0,013613847;0,018889483;-0,008377673;-0,01386227;-0,017856975;-0,000623754;0,004102904
2021-11-11;-0,002921008;0,050656523;0,027255574;0,062352021;-0,019162075;0,037884774;0,03546666;-0,023156809;0,003789434;-0,029429545;0,013808441;0,041385474;-0,002164542;0,008703385;0,004904164;0,0357141;0,008988926;0,048387066;0,00606391;0,007272372;-0,002080363;0,016580477
2021-11-12;-0,000976582;-0,002678177;-0,03430924;0,00297171;-0,001655491;-0,007604482;0,003722853;-0,041025516;-0,044462881;0,00726898;-0,002150804;0,005183485;-0,002168792;-0,017687856;0,009760462;-0,050103008;-0,008351981;-0,183150151;-0,023287461;0,007220271;-0,042526561;-0,013116732
2021-11-16;-0,018573011;-0,011190909;-0,015158636;-0,028888983;-0,013930682;-0,022988346;-0,016320304;-0,040641841;-0,039947324;-0,006185618;-0,015804502;-0,00988375;-0,010435075;-0,019323597;-0,001449561;-0,031647673;-0,030039157;-0,126457424;-0,00757398;-0,064516012;-0,051600135;-0,016968922
2021-11-17;-0,000996219;-0,015391633;0,001442875;-0,022883022;-0,01412703;-0,007059083;0,008295624;-0,033444684;-0,045724793;-0,041286342;-0,020438064;-0,002170189;0,003954418;-0,01567404;0,004356067;-0,007369404;-0,066280969;-0,048254661;0,011023433;-0,015325677;-0,036271842;-0,014955793
2021-11-18;-0,006978928;0,010574497;0,007204591;-0,056986907;-0,007505865;-0,015007811;0,01121902;0,029988339;0,000479209;0,008223344;0,002980577;0;-0,016630452;0,01000924;-0,009638234;0,028082631;0,008369649;-0,03020503;0,004193427;-0,007782159;-0,016912736;-0,004089562
2021-11-19;-0,001003851;0,016833772;0,004291874;0,014072849;-0,001375134;0;0,005177468;-0,00447927;0,001915711;0,012234313;0,011144147;0,023053207;-0,008455655;-0,001351543;-0,000973411;0,014756833;0,015677843;0,03114579;-0,00361904;-0,015686172;-0,012357737;0,004984199
2021-11-22;-0,01005008;-0,02326646;-0,018993333;0,029387726;-0,005508017;-0,029671291;-0,026490057;-0,021372217;-0,047801206;-0,003816712;-0,013225746;-0,017006717;0,002477668;-0,016237909;-0,017048246;-0,035272468;-0,029358408;-0,046386187;-0,031294022;-0,039840596;-0,001472076;-0,008861067
2021-11-23;0,009136861;-0,005955063;0,029525769;0,047581327;0,041810699;-0,009917194;0,049886704;0,036781616;0,009036156;0,066836935;0,016381483;-0,00605543;0,016765369;0,028427145;0,019326521;-0,000962088;0,025880865;-0,027149339;-0,014709736;-0,016597516;0;0,015089795
2021-11-24;0,015811442;0,001382394;-0,002821025;0,034822098;0,018524945;0,017529233;-0,003599726;-0,012195337;0,024875654;0,018755029;-0,012454147;0,026109836;0,026738254;-0,01471247;0,025765478;-0,017335398;-0,003039433;0,025581438;-0,018442869;0,037974607;0,022113124;0,008209294
2021-11-25;0,009054076;0,025310574;0,014615899;0,010972963;0,051917622;0,014766098;0,021676305;0,00336713;0,060194042;0,014296859;0,012611209;0,00381699;0,009114779;0,007692226;0,008056542;0,005226849;0,024695089;-0,0136054;0,008052735;0,016260283;0,023317257;0,012409821
2021-11-26;-0,019939906;-0,06193888;-0,010223267;-0,065846519;-0,033008324;-0,047695966;-0,03536074;-0,026845554;-0,046703164;-0,02761143;-0,019047585;-0,017743931;-0,018925075;-0,026942053;-0,039962429;-0,045823697;-0,029157916;-0,073563262;-0,032840516;-0,060000157;-0,043927696;-0,033900067
2021-11-29;-0,001017358;-0,003349431;0,00845086;0,061192707;0,001625417;-0,02376938;0,040322577;-0,005747155;0,034582072;0,036536942;0,00448071;0,02494593;-0,006576069;-0,000461148;-0,007345297;-0,014305297;0,008887345;-0,002481364;-0,008565283;0,025532046;0,004913991;0,005771639
2021-11-30;-0,01527499;-0,012961873;-0,010707749;-0,008029122;0,0334307;-0,033912962;0,01691342;-0,008092538;-0,040854178;-0,041187789;-0,023048036;-0,000839203;-0,012356886;0,004616648;-0,017760308;-0,016931536;-0,008809056;-0,029850764;-0,005553683;0,029045623;-0,061613619;-0,008743945
2021-12-01;-0,002743705;-0,045719926;-0,001411741;-0,011773378;-0,016959805;-0,009000805;-0,035343065;-0,02097905;0,004840277;0,054545347;-0,013698577;0,007979775;-0,006365874;-0,027113899;-0,004018361;-0,005624132;0,003677459;-0,117948735;0,00806716;-0,048387226;-0,03491404;-0,011185792
2021-12-02;0,029105918;0,042304042;0,03393038;0,074460199;0,027475978;0,040872011;0,023706811;0,011904822;0,006261895;0,095111856;0,033950761;0,015416634;0,037804292;0,015115527;0,050930191;0,011311614;0,053435261;-0,017441872;0,007079039;0,042372961;0,009179365;0,036626147
2021-12-03;-0,005050512;0,022004656;0,019598863;-0,013860127;0,001244045;0,014834184;0,034386138;0,014117603;0,010052928;0,0467128;0,029850702;-0,009027493;-0,003468888;0,019078732;-0,002882222;0,02236983;0,025797046;0,04289942;0,001833428;0,008130142;0,009363269;0,005781785
2021-12-06;0,012182814;0,02153099;-0,021457324;0,038650845;0,027018489;0,012897734;0,01560369;0;0,008530612;0,0975207;-0,009420493;0,037681106;0,011749235;0,009132351;0,021195167;0,018461719;0,008194238;0,035461063;0,007016738;0,032257849;0,015372321;0,017026744
2021-12-07;-0,009027294;-0,035128629;0,003654575;0,009472225;-0,014212422;0,022919995;-0,005344028;0,005800556;-0,002819553;0,002710852;0,005852471;-0,002792989;-0,012472976;0,004525032;-0,011792838;-0,011077787;-0,015134429;0,043835459;0,04695548;-0,027343518;0,013051299;0,00654133
2021-12-08;0,003036754;0,049514742;0,010923996;0,00871319;0,004601275;0,005809105;0,032236438;0,011533833;0,0230912;-0,015620304;0,016727075;0,004801714;-0,009582202;0,033783824;-0,006205034;0,004752218;0,008537306;-0,106299159;0,042823785;0,052208992;0,018294341;0,005001952
2021-12-09;-0,023209129;-0,022664763;-0,008554656;-0,007308975;-0,022289897;-0,033828417;-0,022121059;-0,034207392;-0,015660713;-0,068980853;-0,010729737;0,004380725;-0,026825118;-0,028758341;-0,025456279;-0,045608;-0,032166993;-0,077826696;0,012763724;-0,011450571;-0,013157791;-0,01669812
2021-12-10;0,002066269;0,051112388;0,01089919;0,018072307;0,014990531;0,057216069;0,016633315;0,015348351;0,060832819;0,003703684;0,010122921;0,01586057;0,001355475;0,02512347;-0,003942958;0,005309631;0,032070091;0,014331202;-0,019178135;0,119691026;-0,010256381;0,013801733
2021-12-13;-0,014433309;-0,004952458;-0,004043153;0,011834307;-0,008307612;-0,018578211;0,01767032;0,016278924;0,00705789;-0,008118068;0,001431561;-0,00078057;-0,026624146;0,004814072;-0,018307643;-0,020774443;0,01694914;-0,050235441;-0,005586532;-0,093103271;0,005440192;-0,00348002
2021-12-14;0,007710308;-0,037556741;0,001353252;-0,005198151;0,000155678;-0,004115275;-0,018006488;0,012585975;-0,043802165;-0,022879515;0,006433088;-0,003125049;0,009735534;-0,018728275;0,015120573;-0,048903304;-0,041111163;-0,051239719;-0,008708024;-0,049429696;0,002576819;-0,005801663
2021-12-15;0,009365534;0,010813468;0,020829773;0,008491161;-0,017155273;-0,003305638;-0,003929259;0,111864367;0,027943188;0,061869429;0,002841189;0,000783628;-0,003214066;0,004530818;0;0,020415788;-0,004055692;0,074912883;0,009067868;0,019999809;-0,019275366;0,00571375
2021-12-16;0,001030794;-0,007441939;0,002693041;0,03298683;-0,003173777;0,00082901;0,008546953;0,007113538;-0,008466796;-0,00591609;-0,012039487;0,015661403;0,010133789;0,000444398;0,012413374;-0,029270304;-0,035776608;0,03727719;-0,000280802;0,011764684;0,004979144;0,007842042
2021-12-17;-0,017507871;0,024367534;-0,008952601;-0,013333336;-0,034383883;0,019884248;-0,009778323;-0,002018021;0,018426747;-0,004688928;0,012186203;0,012336469;-0,021888034;-0,018214221;-0,027954789;0,001526902;0,020211188;0,040624921;-0,02106738;-0,003875889;-0,005736637;-0,009342772
2021-12-20;-0,009434065;-0,043915964;-0,021228462;-0,055984538;-0,030003296;-0,034931177;-0,057274618;0,012133595;-0,042806627;0,004711017;-0,014872518;-0,011043763;-0,01538507;-0,025791856;-0,020686483;-0,037347747;-0,030751125;-0,049549434;-0,023206469;-0,01945507;-0,017046896;-0,020344959
2021-12-21;-0,006666511;-0,003349431;-0,015228428;0,030674895;0,002719303;-0,030735854;-0,007681564;0,030969;-0,009814477;0,010820574;-0,007189229;0,001925507;0,001420778;-0,008360415;-0,004283577;-0,022565049;0,004880977;0,01421793;-0,002646053;0,007936009;0,041889081;0,004570558
2021-12-22;0,003355674;-0,001920101;0,002811471;-0,01455028;-0,005762724;0,011433659;0,004222444;0,004844933;0,017281824;0,009812652;-0,00646607;0,001537358;0,003782703;-0,004215328;0,004715006;0,001583859;0,022465223;-0,040498365;-0,007370678;-0,031495754;0,059154805;-0,00242654
2021-12-23;0,00222973;-0,016353848;-0,011682284;-0,00268462;-0,003750504;-0,010434638;0;0,015429074;-0,014692497;0,01130746;-0,006079232;-0,008442165;0,005181045;-0,010348294;0,003128384;-0,017479859;-0,012767251;0,006493438;-0,005939847;-0,020325126;-0,007011698;-0,00335411
2021-12-27;0,011123463;0,007824042;0,012293243;0,012113089;0,002053506;-0,006151325;0,020322389;-0,009496519;0,000932049;0,002271079;0,006116415;0,00619205;0,010309699;0,012832868;0,011434186;0,008274858;-0,000601581;0,093548412;-0,0089632;-0,004149292;0,030679453;0,006101572
2021-12-28;-0,001100289;0,028627061;0,001868316;-0,019281884;-0,005806206;-0,013262686;0,00343408;0,011505184;-0,035381888;-0,001394367;0,003799254;-0,013076942;-0,003711104;0,007508173;-0,003597092;0,003693022;0,005116018;0,007374619;0,003617822;0,00416658;0,028821021;-0,006320418
2021-12-29;-0,005506558;0,02264107;0,00046616;0,003389828;-0,005152751;-0,00716836;-0,014373743;0,00663491;0,000482823;0;-0,012868818;-0,001168975;-0,008379906;-0,017233336;-0,004641679;-0,022894487;-0,011976062;-0,010248925;-0,016521446;-0,0082987;0,018369792;-0,007218874
2021-12-30;-0,011073905;-0,00092241;0,01071764;0,024324244;-0,003798421;0,005415238;0,009722293;-0,001883107;0,011577311;0,005934715;0,005368038;0,003511469;-0,016431536;0,014217905;-0,004662722;0,022593986;0,012424127;0,068047349;0,007330544;0,029288564;0,015332523;0,006867934
2022-01-03;0,010078389;-0,048014731;-0,023974181;-0,012532885;-0,001039782;-0,033382827;-0,028885884;-0,015094293;-0,040533956;-0,013708197;-0,017544098;-0,002721647;0,027596025;-0,049065309;0,024986466;-0,055646167;-0,023346191;-0,06925203;-0,029108792;-0,028455153;0,015967209;-0,008585984
2022-01-04;0,007760364;-0,016488903;0,006140716;-0,008016054;0,001040864;0,021454888;-0,037535465;-0,023946427;-0,022863033;-0,006333577;-0,000776324;0,018713417;0,028359202;-0,005896904;0,006557012;-0,012132023;-0,021452625;-0,016369074;-0,004996743;-0,041840957;-0,011541107;-0,003926021
2022-01-05;-0,011001093;-0,055226996;-0,049765274;-0,057912568;-0,016637438;-0,021004244;-0,026490057;-0,011776374;-0,043234848;-0,047981555;-0,031856978;-0,01875238;-0,018987435;-0,043994054;-0,007070949;-0,048684133;-0,004071479;-0,028744362;-0,052730673;-0,065502412;-0,0038921;-0,024228607
2022-01-06;0,008898694;-0,015135614;-0,023221254;0,001429778;0,008106817;0,024253442;-0,01436122;-0,000992764;-0,010860851;-0,016366051;-0,021669585;0,000779961;0,020276517;-0,006721599;0,014242164;0,051175572;-0,001572425;-0,026479751;-0,000331512;-0,023364267;0,054944823;0,005494723
2022-01-07;0,012128067;-0,012188851;0,002023195;0,047822891;0,001048871;0,023679444;-0,006901903;-0,01391659;0,007584291;-0,002836023;0,005742652;-0,016757688;0,022132108;-0,002082374;0,014543554;0,008333472;-0,043779405;-0,00479995;-0,025190755;-0,009569447;-0,004861123;0,011402015
2022-01-10;0;-0,030042735;-0,004038324;0,047683957;0,00523942;-0,005337872;-0,013127396;-0,01209679;-0,002150564;0,015927212;-0,008972315;-0,007927255;0,00927925;-0,006781821;0,003460147;-0,010874143;-0,028985586;-0,077170465;-0,028901505;-0,03381674;0,017213459;-0,00753512
2022-01-11;0,016339716;0,016592769;0,042067904;0,060468058;0,004169615;0,00268311;0,016431956;-0,010204132;0,047952601;-0,011944797;0,028806572;-0,001997141;0,022329074;0,019958403;0,00147797;0,022867012;0,012211737;0,022648079;0,016806716;0,020000223;-0,000914745;0,017990093
2022-01-12;-0,003215312;0,05331914;0,032587614;0,007970671;0,009688765;0,035682597;0,039261004;0,01030933;0,005655378;0,003966817;0,014399809;0,024419427;-0,004282667;0,051493306;-0,007378518;0,059759144;0,052613839;0,07495746;0,040633466;0,004902066;0,032959537;0,018375587
2022-01-13;0,027957006;0,012913297;-0,008478605;-0,00425793;0,016106604;-0,001722809;-0,008888941;0,030612397;-0,013292598;-0,020696183;0,001577254;-0,005471167;0,01849481;-0,014202026;0,017839745;0,004462754;0,000318376;-0,034865279;-0,037061119;0,014634185;0,001329419;-0,001476071
2022-01-14;0,011506438;0,022947111;0,00807599;0,004887024;0,025632494;0,054357351;-0,016442535;0,016831561;0,016062378;0,002113349;0,002362328;-0,006286383;-0,007601505;-0,014902958;0,016066436;-0,031906515;0,006047212;0,039408891;0,054982635;0,038461481;0,016818045;0,013247418
2022-01-17;0,000349894;-0,030408628;-0,006597459;-0,013374007;0,001973148;0,011456759;-0,022796273;-0,019474398;0,007649145;-0,067292906;0,000785703;-0,033610275;0;-0,015128482;0,005749231;-0,020025152;0,00253082;-0,033175427;-0,011400862;0,004629534;-0,025027223;-0,002207093
2022-01-18;0,007337551;-0,005141321;0,010910743;0,019100631;0,008860935;-0,004045135;-0,00311029;-0,00695128;-0,04099198;0,009866324;0,000784739;0,027823278;0,005957746;0,003584261;0,018104262;0,000425828;0,000315563;-0,037581669;0,006260303;0,03686631;0,016741023;-0,001593372
2022-01-19;0,001040964;0,031007589;0,030971284;0,012696428;0,008783369;-0,004062015;0,031981101;-0,012999947;0,052242946;0,001424841;0,016470872;0,023487001;-0,006768169;0,046938795;-0,012634761;0,057446684;0,042271278;0,071307307;-0,001309514;-0,022221952;0,02897907;0,013997109
2022-01-20;-0,001039882;0,051128009;0,019572315;-0,010746363;0,006127191;0,080750393;0,031746092;-0,011144863;0,083751108;-0,00020334;0,003857885;-0,006612004;-0,008092357;0,037524184;-0,000947841;0,051911623;0,012409154;0,053882724;0,007868709;0,068181544;-0,013654896;0,01008212
2022-01-21;-0,006243492;0,010491288;-0,018750112;-0,0428485;0;0,029434117;0,014652074;0,010245953;-0,01434529;-0,020126011;-0,001537133;-0,027408064;0,000429581;0,005166703;-0,010436144;0,01147666;0,016143522;0,037593925;-0,004228938;0,017021463;-0,019035017;-0,001466518
2022-01-24;-0,005235569;-0,004719479;-0,015013652;0,023959668;0,004807496;-0,042522017;-0,028158742;-0,013184748;0,014554072;0,036307071;-0,013087331;-0,024557061;-0,001287756;-0,017756888;0,021092899;-0,021179903;-0,02000585;-0,073913045;-0,023195136;-0,004184248;-0,005292346;-0,010923244
2022-01-25;0,025263049;0,048838496;0,014318791;-0,004926077;0,02583748;0,019908049;0,040861546;0,001027788;0,042110066;-0,00140137;0,011700851;-0,010730582;0,036097928;0,024738527;0,03990605;0,0436628;0,021615117;0,05164328;0,010033601;0,037815053;0,02172486;0,019424233
2022-01-26;0,010267137;-0,010398046;0,021402559;0,011138577;-0,009639398;0,034534413;0,020699536;-0,015400212;0,027975293;-0,041700085;-0,00539701;0,003337558;0,010784261;-0,003714365;0,000902975;0,027397436;0,031442754;0,004464305;0,017880662;0,03238868;0,000433822;0,015731258
2022-01-27;0,013211658;0,014161977;0,041462291;-0,00489593;0,013814876;0,049347086;0,057342667;-0,007299317;0,041900613;-0,026987464;0,015503882;0,021621907;0,004924027;0,0484625;0,004961555;0,006486593;-0,005697918;0,069629554;0,054001366;-0,007842756;-0,012361652;0,006650354
2022-01-28;0,010030022;-0,002702624;-0,006421291;-0,01537514;0,006193808;0,019363596;0,002645619;0;-0,033167817;0,075037653;-0,005343789;0,021163719;0,012250046;0,009777464;0,014362781;0,007876692;0,0151862;-0,070637119;-0,02407421;-0,003952708;0,005709393;-0,007452255
2022-01-31;0,011916403;0,023938394;0,024127648;-0,002498423;0,005232473;-0,008140872;-0,003298241;0,002100692;0,030875086;-0,016600096;0,007674433;-0,000797059;0,02178277;0,00792264;0,008849633;-0,001065468;-0,003951399;0,043219087;0,01707781;0,023809251;0,003929848;0,008163046
2022-02-01;0,001962679;-0,011027906;-0,002944979;0,038822785;-0,001530808;-0,024623752;-0,017868897;-0,050314313;0,008735461;0,044539439;0,00990106;-0,017152063;0,007018345;-0,01441025;0,00350861;-0,040540751;-0,018985573;0,001428556;-0,003109369;-0,003875889;0,021313667;0,00675339
2022-02-02;-0,016650633;-0,01382656;-0,00295359;0,00241101;-0,01655979;-0,009116688;-0,030323417;0,001103556;-0,035464005;-0,006230513;-0,017345308;-0,00202921;-0,015692434;-0,008418311;-0,017979115;-0,014455016;-0,021374861;-0,071326627;-0,009045594;-0,023346258;0,000638871;-0,008714327
2022-02-03;0,002988553;0,006331721;0,000423154;-0,025856838;0,006860304;0,000707778;0,031966658;-0,029768215;-0,01325351;0,006661438;0,006907046;0,012200017;0,011558475;0,003574601;0,014699242;0,003008414;0,013577115;0,003072164;-0,025810554;0,011951832;0,001702503;-0,004145826
2022-02-04;0,019860671;-0,020225038;-0,013959307;0,007407361;-0,001858184;-0,000707278;-0,022222294;0,027272516;-0,009098624;0,052744222;-0,023627714;0,019284935;0,003151565;0,008014118;0,006584655;-0,01762271;-0,018928317;-0,030627822;-0,003230794;-0,019684639;0,006586043;0,004915127
2022-02-07;-0,0136319;0,002294145;-0,033032979;0,03247557;-0,011480105;-0,030431558;-0,032369134;0,019911712;-0,009182448;0,011647289;-0,020296893;-0,014584122;-0,005498735;-0,018551287;-0,003488801;-0,019465584;-0,006826877;-0,003159595;0,004862208;-0,032128524;0,023638592;-0,002218362
2022-02-08;0,001974639;-0,01006897;-0,016415384;-0,002374002;0,010672048;-0,010948924;0,007829099;0,020607323;-0,003530494;-0,012426894;0,006374366;0,008799885;0,01105862;-0,004950337;-0,005689642;-0,004281892;-0,009264761;0,036450049;-0,025161568;0;-0,012371136;0,002125076
2022-02-09;-0,01674914;0,024040721;0,00857023;0,008328486;-0,008695981;0,045018348;0,0127119;0,058448344;0,038086805;-0,002775744;0,01187664;-0,01149884;-0,039843388;0,029398265;-0,085826856;0,012900719;0,025339351;0,009174352;0,002316531;0,008298467;0,006471669;0,00202256
2022-02-10;0,011022433;-0,002708619;-0,001788937;-0,010029451;0,01096508;-0,00423728;0,011854935;0,016064316;-0,005119699;0,013546064;0,007042275;-0,010429171;0,019121017;0,003515151;0,014443475;-0,01273641;0;0,051515149;-0,018157774;-0,004114796;0,010993758;0,00798499
2022-02-11;0,042616096;-0,010864543;-0,002240133;-0,074493504;0,035017097;-0,012765776;0,001378302;-0,01185783;-0,012864201;-0,025997756;-0,008546883;-0,031211767;0,059082138;0,000437783;0,003322546;-0,008991449;-0,019417431;-0,085014413;-0,007061185;-0,037190466;-0,020722273;0,001878986
2022-02-14;-0,003802628;0,02196754;0;0,009658787;0,004191376;0,01436768;0,006194138;0,010000267;0,014335261;-0,011278211;-0,010188387;0,001255058;-0,002261896;0,00962793;0,001419096;0,022090796;0,002700118;0,020472436;0,030816042;0,02145939;0,013408988;0,002069172
2022-02-15;0,012404926;0,018360934;0,001347079;-0,005739916;0,047406129;0,03399419;0,034883753;-0,011881416;0,064239902;-0,018821263;0,019794244;-0,027421628;0,009444713;0,023840634;0,000944472;0,046314245;0,062238371;0,05555559;0,080157831;0,021008206;-0,048170536;0,007495145
2022-02-16;-0,002827679;0,004837447;0,027802761;-0,006414363;0,00569339;-0,00068469;0,044282924;-0,012023957;0,016498856;-0,001550141;0,020186361;-0,003923257;-0,010479306;0,035139736;0,011797942;0,014754572;-0,009295878;-0,002924011;-0,048053778;0,004115142;-0,014769781;0,004543869
2022-02-17;-0,010397103;-0,003063283;-0,002617843;-0,040671409;0;-0,026730849;-0,018354388;0,004056728;-0,007521615;-0,01474866;-0,012937374;0,017505604;-0,01399364;-0,012679017;-0,011660373;-0,01017801;0,000284275;-0,027859271;-0,020766725;-0,00819621;-0,006613725;-0,014351325
2022-02-18;0,004775844;0,003072695;-0,048118933;-0,007402358;0,020379006;0,00492979;-0,030303091;-0,00202006;0,002792216;-0,01457557;0,003855024;0,003870826;0,003835717;-0,008284798;0,005662648;0,013587806;-0,015065207;-0,040723958;-0,027406156;-0,004132377;-0,032401241;-0,006694384
2022-02-21;-0,029467604;-0,045952138;-0,026654452;-0,018305172;-0,021359223;-0,014015596;0,003989423;-0,030364411;-0,038981676;-0,040575627;-0,01920121;-0,002999432;-0,024455295;-0,018797124;-0,011730966;-0,04456504;-0,022799445;-0,053459118;-0,00286433;-0,058091305;0,005275192;-0,009249078
2022-02-22;0,001958751;0,014679275;-0,031161478;0,016574633;0,009353558;0,022743515;0,014569458;0,06158657;0,053393906;-0,016875003;-0,002349378;0,012032863;0,009156962;0,015751315;-0,003798791;-0,016685997;0,007383278;0,008305635;0,000338948;0,070484297;-0,003650633;0,01044529
2022-02-23;-0,01466258;-0,003164697;-0,00341131;-0,031249988;0,0050549;0,013898642;-0,026109691;-0,007866249;-0,009430289;-0,006569163;0,022762867;-0,038641065;-0,013980502;-0,014249854;-0,004766441;-0,008869599;0,021401341;-0,026359087;-0,031493545;-0,020575942;-0,006640603;-0,007830493
2022-02-24;-0,015873113;0,01814046;0,002934032;-0,000701201;-0,031852506;0,007539332;0,036193053;0,070366545;0,03332019;-0,001706543;-0,019186477;0,008392207;-0,01693608;0;-0,030172864;-0,007393215;-0,029850771;0,035532921;0,025174824;-0,004201594;0,042646512;-0,00371402
2022-02-25;0,01008058;-0,009799449;0,02925398;0,032280687;0,016161772;-0,0081634;-0,042044006;0,000926061;-0,024568035;0,019871802;0,001565142;0,001751996;0,020432705;0,002976106;0,004938844;-0,007448183;0,02869828;-0,017973886;0,002728425;-0,046413547;-0,027857746;0,013889885
2022-03-02;-0,006985966;-0,021142399;0,033159675;0,044867411;0,011076463;-0,017832514;-0,033760877;0,026827115;-0,010232151;-0,012570645;0,028905798;0,012243195;-0,016593696;0,006358636;-0,01031973;-0,003159511;-0,007765262;0,049916877;0,028911666;-0,013274496;0,089379208;0,017959732
2022-03-03;0,003014988;0,010569746;0,024759296;0,036434524;0,00011091;0,031424558;-0,008385873;-0,020720812;-0,019085552;0,027795406;0,006833848;-0,004751527;0,000799054;-0,016427818;0,019321729;-0,019017148;0,017101303;0;0,033057795;-0,00896874;0,045928963;-6,94601E-05
