Date;ALOS3.SA;ABEV3.SA;AZZA3.SA;B3SA3.SA;BBDC3.SA;BBDC4.SA;BBAS3.SA;BRKM5.SA;CMIG4.SA;COGN3.SA;CSMG3.SA;CPLE3.SA;CSAN3.SA;CPFE3.SA;CYRE3.SA;ENGI11.SA;EGIE3.SA;FLRY3.SA;GGBR4.SA;HYPE3.SA;ISAE4.SA;ITUB4.SA;RENT3.SA;LREN3.SA;MGLU3.SA;MBRF3.SA;BEEF3.SA;PSSA3.SA;RADL3.SA;SANB11.SA;VIVT3.SA;TIMS3.SA;TOTS3.SA;UGPA3.SA;VALE3.SA;VBBR3.SA;WEGE3.SA;YDUQ3.SA;Retorno_IBOV_Simples
2021-05-31;-0,00099909;0,005602277;-0,004492938;0,003432421;0;-0,002260607;-0,001490742;-0,032276762;-0,008759202;-0,009389805;0,023920666;-0,008561501;0,066149676;-0,010341355;0,008438734;-0,014824226;-0,004752462;0,001513479;0,008269299;0,005524661;0,014800922;-0,003037405;0,011462601;-0,013282656;-0,004444496;0,00657548;0,004052882;0,003776991;0,031101211;0,010049045;0,001813411;0,006617228;0,027421981;0,01259176;0,028586762;0,008995041;-0,007267436;-0,009334278;0,005216588
2021-06-01;-0,002333279;0,045682276;-0,003723372;0,009122139;0,017934958;0,022658435;0,014631162;0,065508212;0,008099985;0,054502439;-0,005128327;-0,005181403;0,028669292;0,029258049;0,065690412;0,021711252;0,012314685;0,013222556;0,036452197;0,011538433;0,02356012;0,03640931;0,024102143;0,022863018;0,009424576;0,00598791;0,015136062;0,017497439;0,002839147;0,039553389;0,028959201;0,024650598;-0,01247477;0,072538773;-0,013765449;0,042248381;0,001171367;-0,001216025;0,016249921
2021-06-02;0,014032971;0,031965981;-0,010758581;-0,038982995;0,0299852;0,03913297;0,035903342;0,048172498;0,015340001;0;0,02061871;0,00173607;0,008735381;-0,000676566;0,016882654;-0,00273525;0,003972285;-0,006338727;-0,021395182;-0,016023695;-0,017902736;0,033333716;0,008884073;-0,000835679;0,007371064;0,025974067;0,01292243;-0,023853273;-0,002831109;0,018907273;-0,003957692;-0,005613317;0,012632356;0,007729557;0,014134336;0,017106265;-0,02164369;0,014303196;0,010400181
2021-06-04;0,042503858;0,000516304;-0,017744823;0,013521371;0,005428538;-0,001067175;0,015625075;0,053469207;-0,00719418;0,040449356;-0,000561272;-0,001733061;0,014433094;0,011513751;0,011582849;-0,007805884;0,007170949;0,007504926;-0,02785274;-0,010488926;0,010788579;0,02087268;0,029661743;0,005645347;0,01707307;-0,012658247;-0,005887976;0,018374338;-0,005322841;0,025658825;0,005960238;0;0,012184472;0,013422911;-0,016550607;0,005484664;0,023019572;0,01710163;0,004050895
2021-06-07;0,009797903;0,011351868;-0,003380017;0,002900502;0,013704182;0,012460022;0,021538704;0,02189787;0,011593897;-0,008639191;-0,000561505;-0,00173625;0,012601498;0,003682499;-0,008015073;0,039336817;0,011539559;0,016759783;-0,017560142;0,03152049;0,003312537;0,023544093;0,005251295;0,00623698;-0,002397958;-0,022435788;-0,007897608;0,017671314;0,011059696;0,019656218;0,011630398;0,010483793;0,036113157;0,008987787;-0,00974308;0,007636354;-0,002630278;0,014159307;0,004995159
2021-06-08;-0,007511815;-0,000510308;0,02444155;-0,055523615;-0,004096811;-0,007032009;-0,006024185;-0,063621299;-0,002865282;-0,006535934;-0,011797647;-0,005217389;0,0012044;-0,007671764;0,007310454;0,004500575;-0,006068033;0,001831438;-0,017246615;-0,031638696;-0,017974977;-0,006961121;-0,004179117;0,007851262;0,012019209;-0,007650319;-0,015920179;-0,000365585;-0,013408695;-0,001095421;-0,013231993;-0,009576945;-0,008575209;-0,007970158;-0,016815752;0,008661067;-0,003222928;0;-0,00756255
2021-06-09;-0,019236812;-0,014292962;0,008675873;0,004286428;-0,013985876;-0,004957705;-0,019284079;0,011708341;-0,011494283;-0,013157929;-0,009664383;0,017482771;-0,004811636;-0,02218502;-0,023300159;-0,016700478;-0,003907031;-0,002193708;0,023292809;-0,014241999;0,008591759;0,01371522;-0,017685867;-0,018040237;-0,037054696;0,014867853;0,022244648;-0,011336639;-0,001788137;-0,010526438;0,008133812;0,024979786;-0,017578133;-0,026465032;0,020742326;-0,011091167;0,006760565;-0,001745203;0,000924592
2021-06-10;0,014790924;0,000517908;-0,002829535;-0,024390145;0,007509597;0,001779461;-0,002808725;0,042609175;-0,002906817;-0,008888891;-0,008610882;0,020618304;0,027800203;0,026469694;-0,024247253;0,011391766;0,022064072;0,006595593;0,00218274;0,028895396;0,003703365;-0,003607607;-0,002136107;-0,005845738;0,000493385;0,011937084;-0,012858631;0,004253805;0,002866067;0,007313865;0,028346749;0,026729589;0,016756443;-0,005825431;-0,003297864;-0,031114316;-0,00934283;0,016317013;0,001300931
2021-06-11;-0,026932961;-0,019668724;0,001021686;0,00812497;-0,012836631;-0,003908054;-0,002816793;-0,03632691;-0,020408606;-0,026905963;0,0017371;0,005050503;0,007448017;-0,025452077;-0,016833646;-0,011263456;-0,016310893;-0,015653379;0,026758015;-0,030011102;-0,007010996;-0,011768622;-0,020795151;-0,024779484;0,004930975;-0,002144927;-0,001002053;-0,000921042;-0,043229578;-0,009021173;-0,031594439;-0,008422712;-0,016759863;-0,011718701;0,022444851;-0,019417295;0,008252168;-0,033830208;-0,004881761
2021-06-14;0,044285415;0,028510973;0,045237979;0,011779397;0,000419393;-0,004279481;0,011027691;-0,016579439;0,017857196;0,094470102;0,006358295;0,025125732;-0,011673119;0,007560065;0,008560836;0,017605518;0,003657706;-0,012573724;-0,027272842;0,005109156;0,017837253;-0,003358614;0,00811993;0,032084234;0,010304194;0,02418068;-0,008023906;0,012166048;0,013069548;0,003552874;0,011604822;0,008494257;0,02357982;-0,002964306;-0,005422109;0,014851318;0,019585146;0,040652614;0,00592548
2021-06-15;-0,010913815;-0,017967011;-0,009111721;0,021445901;-0,001676932;0,000716114;-0,003369164;0,018456076;-0,012426614;-0,01894739;-0,009190065;0,013071813;-0,00354333;-0,003751669;-0,002829325;-0,004884955;0,009232256;-0,002996447;-0,010591687;0,001129662;-0,002190421;0;-0,002478194;-0,007927902;0,014570206;0,022035649;0,004044461;-0,004552984;0,00258014;-0,006416215;-0,002380922;-0,009954095;-0,005550957;0,024281447;-0,019521815;-0,005628525;0,016627877;-0,007413609;-0,000898562
2021-06-16;-0,017969406;-0,002090996;0,000328685;0,014397227;0,002099863;0,005010724;0,007042235;-0,008538044;-0,002220512;-0,004291877;-0,005797248;-0,008064438;-0,01738439;-0,01061286;-0,012971189;-0,013908794;-0,010832769;-0,008264573;-0,051007833;0,015232676;-0,011708854;0,019914206;-0,00434777;-0,019558376;-0,027764444;-0,015913759;-0,012084508;0,010611472;-0,004044139;0,016255153;-0,011499183;-0,013920901;-0,008652022;-0,025641029;-0,030044866;-0,003018778;-0,01776618;-0,001149117;-0,006395523
2021-06-17;-0,003852519;-0,004190819;0,013679003;0,015375663;-0,005448562;-0,004273062;-0,023776163;-0,053778575;-0,014095034;0,004310377;-0,015743213;-0,01300816;0,004020841;0,009342673;-0,00821367;0,000207359;0,000486443;0,000378875;-0,037823466;0,002222914;-0,007034457;-0,011715064;-0,024017538;-0,006864024;0,049236826;-0,026604099;-0,020387556;0,00199098;-0,022148368;-0,016214208;-0,001536264;0,018038967;0,018017924;-0,018371251;-0,020804404;0,029523164;-0,011771339;-0,003738787;-0,009299159
2021-06-18;0,029648889;-0,013150671;0,017704688;0,012230506;-0,014327712;-0,01287582;-0,001432661;0,004086259;-0,001504924;-0,019313267;-0,002369938;-0,062602856;-0,018822524;-0,007884795;0,000828199;-0,011405831;0,010216595;-0,001514525;0,002758769;0,006376333;-0,000372761;-0,018237201;0,00367521;0,004319657;-0,011262421;-0,001071724;0,003121785;-0,012827303;-0,038127658;-0,017817395;0,002637585;-0,010785746;0,00138292;-0,008599127;0,030122727;0,004411632;0,022370416;-0,004907637;0,00271754
2021-06-21;-0,002816783;-0,001599407;0,017609119;-0,017836543;-0,000427461;0,002536663;-0,007747596;0,019422773;-0,015071573;0,050328353;-0,00534437;0,033391853;0,021224476;-0,00518323;-0,003309655;0,000209482;-0,012761998;0,000379206;0,027166145;0,006060714;-0,002237909;0,004643742;0,006527638;-0,004731168;0,009492271;0,006437736;0,008298929;0,006588593;0,01059679;-0,00476202;-0,010304214;-0,013239889;0,01518908;0,006122583;0,009350052;0,009516699;0,001705427;0,014795521;0,006697559
2021-06-22;-0,012869082;-0,023491577;-0,009694597;-0,004686618;-0,011976527;-0,018431782;-0,021110287;-0,003992011;-0,019892732;-0,022916774;-0,008954967;-0,003401398;0,00919266;-0,008336173;-0,014944211;0,009438145;-0,010243831;0,003790719;-0,002343268;0,003285854;-0,020187072;-0,01294276;-0,003479963;-0,010587956;-0,014104313;-0,011727021;-0,002057828;-0,005090929;0,009708696;-0,003189298;-0,027470655;-0,03795093;0,024211099;-0,009634791;0,011715555;0,006163824;-0,027234436;-0,011721005;-0,003852551
2021-06-23;-0,020985688;-0,016402511;-0,013578784;0,001765774;-0,001731246;-0,004418471;0;0,028238255;-0,008587467;0,010660999;0,002157551;-0,005119569;-0,024158426;-0,018213681;-0,017277716;-0,010804271;-0,007146298;0,004154234;-0,000335522;-0,006277139;-0,003815094;-0,007181085;0,015873147;-0,018781232;-0,01859807;0,003236064;-0,009278344;-0,006944479;-0,025000328;-0,012800369;-0,009794854;-0,00912835;0,006108852;-0,019457367;0,014990903;-0,022702485;-0,009915037;0,024009229;-0,002632662
2021-06-24;0,000324861;-0,002223294;0,006295931;-0,001762662;0;0,007396429;0,00206799;0,00815031;0,003937155;0,002109661;-0,016373485;-0,001714988;0,02232148;0,007848753;0,009005239;0,00189054;0,010176209;0,001128105;0,032896684;0,004119709;0;0,00031494;0,007812353;0,016470321;0,051992186;0,019354911;0,023933412;-0,009937362;0,01107069;-0,002083755;0,005291181;0,000837452;-0,008975586;0,009921767;0,001350085;0,018805215;0,01119266;0,002824882;0,0084561
2021-06-25;-0,032143042;-0,055710388;-0,016012772;-0,01765754;-0,025585456;-0,031203581;-0,030070803;-0,026010612;-0,017254739;-0,033684105;-0,010480719;-0,025773356;-0,018261325;-0,025486558;-0,028049277;-0,020964469;-0,014004815;-0,021036778;0,002274958;-0,034463998;-0,008426145;-0,031751267;-0,013953493;-0,012480998;-0,012009177;0,006856507;-0,013211348;-0,033271342;-0,034374947;-0,023201723;-0,017619793;-0,015062704;-0,018114189;-0,018097266;0,012338993;-0,001809694;-0,022429253;-0,041971884;-0,017434409
2021-06-28;-0,021469377;0,032448369;0,02327838;0,017974933;-0,00756567;-0,004926436;-0,007598764;0,015878806;0;-0,004357391;-0,004361562;-0,01410938;-0,019409554;-0,006538496;-0,007433324;0;-0,001993655;0,018802515;-0,008754514;-0,000283411;-0,011587378;-0,011363801;0,010220133;0,006628988;0,006545126;0,009952968;-0,010298704;0,020572997;0,021439782;-0,009501331;0,003959711;0,012744176;0,02034742;1,193349541;-0,016014376;-0,011602459;0,0137311;0,000588042;0,001359464
2021-06-29;-0,016455278;-0,011999909;0,001369037;0,002942979;-0,008520399;-0,006093244;-0,006738249;0,05364124;-0,020750346;-0,017505293;-0,013767267;0;-0,015257735;-0,007312615;0,011894288;-0,000214294;-0,011735397;-0,00941607;-0,010140808;-0,013885009;-0,008597156;-0,009852042;0,00435799;-0,024282726;0,006502483;-0,009854883;-0,01664944;-0,000188682;-0,008316765;-0,008872801;-0,015777194;-0,018456696;-0,005583442;-0,03439304;0,017269449;-0,035216556;0,02058788;-0,01880685;-0,000800446
2021-06-30;0,012199504;-0,012724285;-0,006100049;-0,000318219;-0,011307009;-0,014176207;-0,009250413;0,003877192;-0,011409756;-0,035634875;-0,017131809;-0,00715559;0,003350027;-0,008839819;0,016107779;-0,007067688;-0,010864117;-0,01444857;-0,021480251;-0,009482728;-0,011036641;-0,011608694;-0,006735664;0,000679129;-0,023996268;0,002619321;-0,008465316;0,007537457;-0,013178658;-0,020082131;-0,009901314;-0,014529689;0,00668425;-0,007555371;0,00657734;0,014448696;-0,029106574;-0,016472068;-0,004123242
2021-07-01;-0,034090866;0,007615736;-0,010476171;-0,029726273;-0,010064039;-0,012436811;-0,010581997;-0,020151075;-0,019785517;-0,016166206;-0,037443649;0,003603519;0,003339018;-0,013006319;-0,024849955;-0,018119251;-0,001021643;-0,017361119;-0,022289992;-0,011604078;-0,022319724;-0,00318916;-0,02343743;-0,031653036;-0,021749362;0,016196527;-0,004268973;0,013839401;-0,004451786;-0,000987786;-0,000146724;-0,013876683;-0,031606946;-0,011419177;-0,017395176;0,071964074;0,016622203;-0,013398221;-0,008958849
2021-07-02;0,014973168;0,013372094;0,023694951;0,006127593;0,016521917;0,023983634;0,011009632;0,028277637;0,018502634;0,01877915;0,006036189;0,008976636;0,01622295;0,009789118;0,028998328;0,003075642;0,008182146;0,00863752;0,027979308;0,010860068;0,035466747;0,010777524;0,031359972;0,013075172;0,045915849;-0,009768746;0,003215292;-0,006456377;0,008130174;0,011369291;0,008169555;0,009674469;0,039221073;0,042354259;0,020668432;0,027622369;0,029488868;0,011419687;0,015565069
2021-07-05;-0,002458589;0,029259776;0,006602636;-0,018879568;-0,012098383;-0,017712269;-0,006222931;0,017666657;-0,001651247;-0,009216529;-0,009999857;0,014235033;0,01473599;0,00484721;-0,006831803;-0,001313872;-0,006340245;0,002724907;-0,00268802;-0,001742319;0,014173377;-0,013661767;-0,005429888;0,002765223;-0,012014808;-0,003634458;0,004273594;0,001856861;-0,001209717;-0,009775318;0,003336756;-0,008710762;-0,017418998;-0,008443272;-0,00360979;0,002381669;-0,009925974;-0,005798047;-0,005500619
2021-07-06;-0,025000015;-0,021738959;-0,002498937;-0,011793917;-0,015544021;-0,01239543;-0,015028173;-0,033409771;-0,010752857;-0,03023239;-0,023569076;-0,014035241;-0,016538987;-0,009276439;-0,013757387;0,000877028;-0,000765965;-0,035326192;-0,004043373;-0,014543185;-0,010869442;-0,00168919;-0,018249755;-0,004826327;-0,013784815;-0,007816613;-0,01063846;-0,016493993;-0,00484473;-0,017028617;-0,003325659;-0,014938439;-0,003760142;-0,015433823;0,005301806;-0,029192026;-0,010312236;-0,033149076;-0,014379136
2021-07-07;0,010111975;0,012535637;0,006888909;0,021984832;0,007655898;0,007287562;0,013350304;-0,003219254;0,010033471;0;0,008275823;0,017793607;0,013945795;0,00599257;0,012641626;0,006573417;0,004342487;0,013279643;0,014884736;0,013577408;-0,00870629;0,004399045;0,054178644;0,025866172;0,044613147;0,001050415;0,0150539;0,013001602;0,05070995;0,00728106;0,013107474;0,038358476;0,032623301;0,032432547;0,002900626;0,002447363;0,043704625;-0,000634967;0,015380311
2021-07-08;-0,00607792;-0,023072646;-0,00445742;-0,007375418;-0,014245629;-0,011655946;-0,002822836;-0,007479168;-0,02897376;-0,007194364;-0,017099917;-0,029720185;-0,002831668;-0,01340289;-0,02324583;-0,018285018;-0,003560473;-0,018268359;-0,029999725;-0,01135721;0,007673491;-0,013140229;-0,012660288;0,003376806;-0,004089048;-0,007869927;-0,009533891;-0,023065419;-0,01042447;-0,007976304;-0,020230174;-0,034364046;-0,024281925;-0,002094317;-0,00385617;0,002093044;-0,03688295;-0,012071078;-0,012525685
2021-07-12;0,022662024;0,017281076;0,00603928;0,034674845;0,021195038;0,025213576;0,025479445;0,034423725;0,034953359;0,021739086;0,03270715;0,021621609;0,060040583;0,016981134;0,033935501;0,006208569;0,011995708;0,006472374;0,045017397;0,009425736;0;0,013657051;0,009158921;0,007179939;0,008211674;-0,008989908;0,001069452;0,011805229;0,007022997;0,037688687;0,017286774;0,026690329;0,009901006;0,017313904;0,012405278;0,022972419;0,02447469;0,020578752;0,017268871
2021-07-13;0,020049286;0,00792753;0,005278248;0,014362829;0,003301576;-0,000793316;-0,004294399;-0,009933856;-0,020592898;0,004728167;-0,014150975;-0,010582066;0,009950242;-0,01372905;-0,003410026;-0,004407227;-0,00252199;0,004421493;0,00394573;0,06361214;-0,006011791;0,00606237;0,000907681;0,010692664;0,017647075;-0,004269005;0,025641205;0,000940872;0,024021564;0,000726371;-0,013453034;0,019930688;0,009273971;0,000515584;0,005909456;-0,006124395;-0,011242249;0,019848621;0,004498644
2021-07-14;0,01724115;0,006179788;0,023988458;0,01002955;0,012694412;0,004366641;0,00677752;0,046153974;0,021025882;0,007058941;0,015037657;0,00713008;0,021978051;0,01655374;0,008554443;0,006640105;0,003539858;0,007202736;-0,013101822;-0,029355077;0,00322571;0,001338405;0,036421172;-0,00286564;0,019564283;0,001071806;-0,005208354;-0,003571934;0,002648675;0,000242038;-0,001913794;0,007646349;-0,005513404;0,013917538;-0,005442824;0,004792781;-0,0048323;0,01204824;0,00186474
2021-07-15;-0,010847572;-0,016191929;0,013573206;-0,007009626;-0,00464305;-0,01502008;-0,015300007;-0,00751284;-0,009884578;-0,021028254;-0,020201925;-0,010619403;-0,002595511;-0,003330906;-0,016539506;-0,02088824;0,007810596;-0,007151227;-0,006637645;-0,01074053;-0,004823114;-0,012035273;0,001895779;-0,005967745;0,034452669;-0,007494528;-0,016754042;-0,00717003;0,007546927;-0,017658692;-0,011265714;0,000843161;0,015839682;-0,019826911;0,003127437;-0,011925027;-0,002570939;-0,013125701;-0,007312685
2021-07-16;-0,013707923;-0,010783367;-0,012300388;-0,024117539;-0,017257141;0;-0,012118971;-0,026735383;-0,007487875;-0,011933062;-0,01030943;0,008944704;-0,018587361;-0,014110639;-0,016817662;-0,00471603;-0,00800036;0,001200227;-0,015703331;0,003714327;0,008481438;-0,01624378;-0,014699271;0,001333816;0,007588528;0,015641777;0;-0,013492894;0,01460682;-0,017483194;-0,000969656;-0,001684781;-0,015592699;-0,014004579;-0,018011891;-0,016551781;-0,018041372;-0,010516581;-0,01183042
2021-07-19;-0,00938145;-0,024096345;-0,014160769;-0,010849903;-0,013764216;-0,036516643;-0,007549714;-0,01737547;-0,005028934;-0,01932361;-0,012500043;-0,007092398;-0,009848479;-0,012052853;-0,007017581;-0,000451239;-0,007308208;-0,004396542;0,00169715;-0,006547082;-0,014817713;-0,005847631;-0,006647096;-0,0239838;-0,032635938;0,002124341;-0,003194925;0,008861332;-0,018456885;-0,00576457;0,000970597;0,003375428;-0,01214363;-0,013150737;-0,01093471;-0,005960762;-0,003207921;0;-0,012424579
2021-07-20;0,021045303;0,001175874;-0,009474296;0,000609529;0,010587573;0,015410284;0,017749626;0,012293662;0,022746266;0,002463072;-0,002812755;0,003571406;-0,006120865;-0,001143505;-0,008833942;0,004063168;0,002284828;0,005620357;0,004066188;-0,011461302;-0,000406437;0,0131483;0,003717194;-0,010238816;0,010813073;0,042395207;0,016025709;0,012602881;-0,010906634;0,012351991;-0,002182014;-0,005887053;0,001336136;-0,005330468;0,008380826;0,00705484;0,010825358;0,004689004;0,008087142
2021-07-21;-0,006870726;0,009982245;-0,004319689;-0,004263144;0,004762302;0,000410283;0,009965595;0,045915872;0,002471224;-0,024570202;-0,011283478;0;0,014626632;0,006488468;-0,005347541;0;-0,00481256;-0,028742467;0,022612044;0,000289713;0,014639766;0,004098645;-0,010221891;-0,007126658;-0,000427856;-0,009659333;-0,008412256;-0,025080173;0,012927856;0,010955973;0,000486162;-0,005922516;-0,006137871;-0,001071943;0,011494355;0,001401009;-0,00289466;-0,016179188;0,004210493
2021-07-22;0,00518849;-0,009883585;0,013531781;0,009174213;-0,009952518;-0,007790121;-0,01480102;-0,007475795;0,009038627;-0,005037609;0,008558951;0,017793607;0,031866486;0,007205097;0,003136197;0,016187085;0,009925938;0,005754122;0,00858125;0,02289196;0,005611377;-0,010204085;0,022301728;0,015281201;-0,004708893;0,033367551;-0,007423125;-0,007543662;0,007507593;-0,010590782;0,000485926;0,005957801;0,023093295;-0,002145752;0,002622292;0,011542549;0,018868174;-0,009171431;0,001731134
2021-07-23;-0,014452686;-0,016441664;-0,003974823;-0,009090812;-0,009574466;-0,010330497;-0,005320938;-0,055608921;-0,009772012;-0,020253311;-0,002121218;-0,006993084;-0,007352894;-0,015436709;-0,021884852;-0,019247583;-0,01713686;0,000817299;0,005890008;0,036434778;-0,013949843;-0,002749466;0,000293121;-0,012314537;-0,027957039;-0,002483919;0,008547068;0,007016191;-0,010804641;-0,007966444;-0,005582725;-0,000846014;-0,014698192;-0,012903381;-0,005056779;-0,011065137;-0,008547115;-0,016916654;-0,008672422
2021-07-26;-0,004189988;0,020298448;-0,014939102;0,00366963;0,007249725;0,008349899;0,015418655;0,022399428;-0,005756452;-0,020671842;-0,004252489;0;-0,01518524;-0,006118404;-0,015525017;-0,007444312;-0,002564207;-0,014699908;0,034482818;-0,000551717;-0,001616875;0,017574037;-0,004391139;-0,01777894;-0,024778659;0,014940244;0;-0,001354828;-0,01581924;0,024592398;-0,001464638;-0,022015521;0,009056876;-0,007625203;0,021731662;0,013986063;-0,004309939;-0,011688323;0,007604776
2021-07-27;-0,011219984;-0,009947273;-0,025033699;-0,018891007;0,002399899;0,007868401;0,004648353;-0,037344408;0,003308401;-0,015830956;-0,00427065;0,007042332;-0,010530335;0,018853343;-0,007421189;0,005681756;-0,002827621;-0,009117076;-0,035849192;-0,023448101;0,004048787;0,009820488;-0,017788827;-0,012928901;-0,02676959;-0,016682942;-0,018008526;-0,007170474;-0,00229637;0,009061929;-0,002933205;-0,007792302;-0,026662969;-0,007134846;-0,020754836;-0,00517242;-0,007504171;-0,020368005;-0,011047268
2021-07-28;0,017730262;0,024231587;-0,005540335;-0,016148912;0,019147572;0,023418185;0,014805583;0,018965493;0,01978577;0,024128635;0,008577934;0,010489627;0,019384339;0;0,015887864;0,003615867;0,005413728;0,017565813;0,00228312;0,022599225;-0,000403376;0,032528508;-0,010028469;0,001666967;0,003729648;0,001496999;0,006472627;0,009955094;0,011507528;0,011893559;0,015934952;0,008725965;-0,012747632;0,017136246;0,027325238;0;0,081710225;0,010395707;0,013433698
2021-07-29;0,024738609;-0,011540757;-0,008463735;-0,001894033;-0,00516669;-0,009634853;-0,015805479;0,004399304;-0,021827287;-0,028795801;-0,004961134;0,010380557;-0,013795678;-0,023791723;-0,019319092;-0,011934392;-0,018717939;-0,011097459;0,021802859;0,007734652;-0,003227119;-0,00519663;0,014363372;0,001664326;0,008824844;0,000996431;-0,00321565;0,005604887;-0,014031066;-0,015831406;-0,009410633;-0,006055294;-0,0249998;0,002717506;-0,01474844;0,01802428;-0,028763287;-0,019581702;-0,004838224
2021-07-30;-0,039102362;-0,028604718;-0,02193397;-0,035420614;-0,025023945;-0,017024292;-0,023162469;-0,027122584;-0,01322305;-0,018868137;-0,012820762;-0,01712318;-0,034026608;-0,020502781;-0,022045063;-0,030993483;-0,008884305;-0,02909402;-0,019108099;-0,022752282;-0,023472228;-0,010773394;-0,073632505;-0,019700766;-0,051565328;-0,023892445;-0,035483808;0,006262869;-0,029230901;-0,013892278;0,003897458;-0,014795736;-0,003663056;-0,04173444;-0,058925391;-0,035410314;-0,011624948;-0,043331094;-0,030825542
2021-08-02;0,007785022;0,013221181;0,017233782;0,024262362;0,008232894;0,006184797;0,013594775;0,008311664;-0,005862453;0;0,005050517;0,015679252;0,007827905;0,003949447;0,002398145;0,019755608;-0,005272708;0,023116656;-0,002272971;0,03786818;0,027766379;0,006108332;-0,015768362;0,009200901;0,001456252;0,009688966;0,002229577;0,046070363;0,007923935;0,003459946;0,006066276;0,015901445;0,045531446;-0,012443465;0,001563077;0,01517825;0,030889507;0,007784735;0,005870231
2021-08-03;-0,009831315;0,012455495;-0,000543025;0,024967997;0,006597367;0,005700353;-0,005614578;-0,003606387;0,006739567;-0,010988862;0,007178752;-0,015437208;-0,006213569;0,004327365;-0,017703375;0,003228545;0,001855211;-0,006694659;0,026684181;-0,006216209;-0,003225926;0,009846211;-0,000980619;0,006238008;-0,009694604;-0,015151597;-0,015572567;-0,002960872;0,012971787;0,006158031;0,011577416;-0,006086824;-0,012712932;-0,001145484;0,034058614;-0,014951315;-0,006275653;-0,016853876;0,008660093
2021-08-04;-0,010283963;-0,025776197;-0,002607795;-0,00437239;-0,03533881;-0,039559588;-0,014742973;-0,003447013;-0,012552318;-0,011111192;0,019244699;0,005226417;-0,040640848;0,00430851;-0,015100028;-0,012643677;0,00052916;-0,017628648;0,00190158;0,002991492;-0,004449759;-0,027950092;-0,031909804;-0,010967959;-0,023005448;-0,022563994;-0,016949284;-0,008166309;-0,013193736;-0,011261019;-0,008106565;-0,001750133;0,012054788;-0,007454217;-0,001065284;-0,008824516;-0,009610101;-0,012500026;-0,014371606
2021-08-05;-0,017556365;-0,000601297;0,002287749;-0,014428999;-0,016832336;-0,014862107;-0,017828567;-0,041681105;-0,016101591;-0,02247184;-0,027972232;0,001733121;-0,008961324;-0,024570966;-0,029178894;-0,017229284;-0,019037505;-0,003018402;-0,027522861;-0,011659545;-0,013409271;0,003009672;-0,01115624;-0,006268084;0,025050196;-0,012067178;-0,014942552;-0,008233456;0,017695455;-0,003057075;-0,006490123;-0,014898793;0,018453107;-0,01790869;-0,030572372;-0,010327635;-0,005822081;-0,010849921;-0,001379299
2021-08-06;0,009117271;0,028880891;0,017391301;0,012094064;0,021148631;0,021982812;0,030470314;0,019130111;0,009474268;0,008620753;-0,005755334;0,025951363;-0,005343194;0,000399797;0,022924083;0,002132209;0,015363771;-0,009515419;0,020169111;-0,001920149;0,004942302;0,027999985;-0,004273568;-0,000485348;0,010752575;0;-0,007001183;-0,000377463;0,004637108;0,039674346;0,012823291;0,01868318;-0,007194035;0,005882533;0,005683657;0,009355843;0,010596891;-0,005484427;0,00967665
2021-08-09;0,010481034;0,003508766;-0,007478594;-0,008175844;-0,000986284;-0,00042186;-0,009122793;0,011156363;0,004266436;-0,008547071;0,002894272;0,005059137;0,003718945;0,005995312;0,013446293;0,003782492;0,010883979;0,013973636;-0,012754944;0,007971345;-0,000819428;0,011673446;0,006008535;-0,002184379;-0,009187568;0,036643719;0,039953177;0,008871352;0,026922965;-0,004158456;0,00645047;0,000873105;0,001610295;0,038011599;-0,006289634;0,017825397;-0,002207531;-0,016544175;0,001701816
2021-08-10;-0,022174681;-0,026223875;-0,008611408;-0,016487122;-0,017275491;-0,014345321;-0,025396587;-0,001926482;-0,017842034;-0,011494418;-0,016594404;-0,026845585;0,000411685;-0,014700168;-0,014742045;-0,020018964;-0,013918125;0,007751948;0,025193796;-0,008181217;-0,014356202;-0,01891051;-0,019965731;-0,013621746;-0,004392384;0,00204917;-0,020339153;-0,009354499;-0,020224577;-0,022353348;-0,026822297;-0,01396126;-0,014469468;-0,020281643;0,009632059;0,001050546;-0,001935981;-0,005607362;-0,006641251
2021-08-11;0;-0,008378154;-0,001302956;-0,029658346;0,006529193;0,003852237;-0,00977196;-0,004562184;0,00432542;-0,026162661;-0,006603157;0,018965427;-0,000411516;-0,012096669;-0,017456336;-0,001682262;-0,010386174;-0,029914592;0,01071204;0,007423781;-0,007074446;0,011107156;-0,000696501;0,006165087;0,025000044;0,006646263;0,146482005;0,042115243;-0,03975542;0,006532816;0,01463438;0,016813836;-0,021207483;-0,002300123;-0,007177664;-0,033590045;0,001662412;-0,048872338;-0,001194743
2021-08-12;-0,028529496;0,0006034;0,008697441;-0,077076431;-0,009979988;-0,014072471;-0,021710449;-0,010400153;-0,012058633;-0,023880438;-0,014770944;-0,003384132;-0,013997468;-0,004081524;-0,018781938;-0,009388489;-0,000268848;0,040088434;-0,013715924;-0,012554382;0,005448118;-0,018739719;0,011848694;-0,011519931;0,00286941;-0,014220502;-0,112676071;0,006886441;0,027468284;-0,005491843;-0,000961317;0,004351869;-0,012499865;-0,123343032;-0,000640836;-0,024619498;-0,017703753;-0,021738971;-0,011101462
