Date,ABEV3.SA,ALOS3.SA,ASAI3.SA,AURE3.SA,AXIA3.SA,AXIA6.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRKM5.SA,CEAB3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,EMBJ3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MOTV3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2021-01-05,0.021317932195251466,-0.00035494077306086336,,,-0.025820900544201275,-0.028729203720754493,-0.015294160433019788,0.0019679455866141726,-0.010375114914732086,-0.004781530962578495,-0.0060964887904463305,-0.018713812612492275,-0.019920489675151143,-0.007520511101134719,0.01954890170679313,0.032408602533637865,0.0004282562308881577,-0.0390930268104237,0.0,,-0.006383144540835106,-0.0047586993561860025,-0.02160584594430004,0.0031553043381555845,-0.015309282384168177,0.01814460998274159,0.013397144315701492,,-0.019298242962349388,-0.0037621729042189855,-0.008948855290833002,,0.0070366616023656015,-0.005273277128250542,0.002197585202343255,-0.016296362040570833,0.024193473919405628,0.022033882422632045,-0.02593082594880214,0.033202609016405926,,-0.006488700599012631,-0.007792094027147423,-0.00647256294107601,-0.006909810243478032,-0.009713446105364731,-0.0062938119186291,-0.017460347099212403,,-0.005872923590238055,0.0013305820909941257,,0.030508443081577408,0.03908648095029177,-0.017300710501356065,-0.013502693412947409,-0.008790066850070999,-0.002796846748611359,0.007832964350713345,-0.011672412945434751,,-0.005901496211706103,-0.014841163515464384,-0.0023498068733287525,0.04594878060545238,,-0.004583404464290064,0.0018179643653826183,-0.02286901811688402,-0.004682970192660507,-0.008291877144336213,0.01070945168517734,0.016837894518062724,,0.01144154293275057,-0.04678158884834205,-0.008488919858793298,0.061377515690838935,0.00499994936123227
2021-01-06,0.02024028814693324,-0.04969826408266298,,,-0.01613370336506481,-0.005688266228677463,-0.05913972282562052,-0.016366497079005615,0.022849204472728868,0.025138933427115484,0.033143139671947264,-0.016296702453240663,-0.014227550357906349,-0.032257952062162865,0.04719751173671183,-0.011971263250580289,0.03895540228967165,-0.017087005205685624,0.020509262943657847,,-0.029978509690938404,-0.0003187754996821779,-0.005669973895753744,-0.002390510062851736,-0.0012436409113040225,0.04225353429456691,-0.038715646340717,,-0.025760307341331723,-0.026435079627738056,-0.00810373167833267,,-0.05129425884740779,-0.014726065314182524,-0.02149132163289058,-0.0210842378264382,0.047994273120310016,0.038142296007494636,-0.03686013890955098,-0.021326171622290446,,-0.008708316027305152,0.020069658308690563,0.02931618698172289,0.018940688904741876,-0.050239062766310516,-0.03026045240597508,-0.052504129481655615,,-0.02953820384257,-0.04251570504892033,,0.011513164249911556,0.0019974401042419654,0.010563395699698441,-0.011383638480837899,-0.019003444530139246,-0.023237200710974792,-0.006217647745498822,-0.041474662126893436,,-0.05758380745370251,0.034238413477316154,-0.004945760434988622,-0.002682705500205107,,-0.018246981813587193,0.001814959654374837,-0.02765949461676709,-0.04741235955866552,-0.012123836467783144,0.048344324725444476,0.0327959370619042,,-0.014479527784022506,-0.030258230483125037,-0.01119691344967011,0.02651545713792447,-0.039800914870894766
2021-01-07,-0.004959763404468465,-0.02166614219620855,,,-0.00702793931872836,-0.01887876961481183,-0.0012698110553898134,0.02795336485773925,0.0396848977156552,0.024521831737387423,0.02654846059408289,0.021148929200857758,-0.005154714332314292,0.006337277889323811,0.07577484294907899,-0.017232029056825082,0.02472199111398843,-0.05711914526607853,-0.011087994290954084,,0.019867757960265964,-0.03539554333916939,-0.015155997024088208,0.03896608880780228,-0.0056042011380738055,0.06260330421821658,0.035363408707192345,,0.00624313885181893,-0.022498215489295648,-0.008403482083853442,,-0.0006695834349426111,-0.05021928509302942,-0.02151493951261274,0.004064606086103817,0.0568873952141713,0.04632597361744595,0.012048090692340141,-0.00208970583791368,,-0.015007262694180734,0.0402056100623458,0.03892400669556584,0.053110790766086824,0.02644826755701213,0.004354210291325655,-0.01278759515215111,,-0.006640895447560857,-0.0009250695778827422,,0.029268157068948364,0.029900532792562107,-0.006968956707976037,0.014804646609434258,0.022815202368963616,-0.01271530926982578,0.023461926051147053,-0.023237094677528436,,0.04740139092393303,0.01368369250948187,-0.0007102009613320082,0.0030263613016634494,,0.08546137747386906,-0.029287449665454712,-0.016046815992046937,-0.002659379332975109,0.03046979994248389,0.04801026597656022,0.06527825317373037,,0.018365396789626898,0.0015218659310041183,-0.025310250352307384,0.04132832798802055,0.012496299146977252
2021-01-08,0.02990660268973433,0.03665523625671874,,,0.03155407527105547,0.02915433226672648,0.01875402055111408,0.014729902910862736,0.0058139340313390075,-0.007707947043420593,-0.008620522633430605,0.031066639697358234,0.008290215618824925,0.03167705054158709,0.005106136732767164,-0.027123377926818737,-0.007237748913409114,0.07462673615392856,0.06867560244409665,,0.04328986773828758,0.03867782901164585,0.03413078873644215,-0.0016992273309134331,0.03694428095553026,0.005969396263312277,0.006641408551420813,,0.04781025418080542,0.04841265530508476,0.041902021387717925,,0.046566143111720804,0.019513342633441955,0.031149723345936797,0.05875523698955121,-0.014895263093251399,-0.016793840446227004,0.17714174051090525,0.056237039915692844,,0.039761853607393816,-0.0024674287899263403,-0.0003048495670222584,0.04070619053374158,0.05766879830099425,0.012283331858270463,0.02936086297750884,,0.06908077295679926,0.03611101189031163,,-0.0018953618017328866,0.003870732430111712,0.07017586992647074,0.0056733667433963575,0.06902368715264906,0.029081789891305165,0.01884883921234426,0.021000744454086506,,0.06750879977809476,-0.009579765468252899,0.033159832308596204,0.05095532939325076,,0.004640736030060433,0.021772793137483815,0.04521873779465824,0.06666669275405757,0.025872764192544473,-0.004822122325913947,-0.0031270523377451287,,0.027952929359503553,0.006839035491276624,0.02619600076588302,0.06047705891113675,0.034015509767847396
2021-01-11,-0.026013254103782857,-0.04309368264841529,,,-0.03630644403639549,-0.021812716939547894,-0.015600862312867059,-0.041155025459011396,-0.016335570027069424,-0.015126925842201211,-0.01775362917310208,-0.020756649598657195,-0.012332927494484225,-0.02343497466429667,-0.01003015226259818,-0.056603675700353184,0.016606008475498202,-0.02369285219399242,-0.03475398820104403,,-0.04149361464818424,-0.028326050859064145,-0.03860318354497694,-0.01665658233898537,-0.019323780593951678,-0.02192972819904404,0.009424979376582376,,-0.03866252825505612,0.025738095144436146,-0.019430563034802728,,-0.0012803779920539382,-0.02305003076498635,-0.01999101339887499,-0.02154061659068851,-0.027491048421155684,-0.017080606677158827,0.084624688954684,-0.03426821441273209,,-0.01751236706386783,-0.02308273991028653,-0.022546819650588024,0.021114666264189008,-0.03828319836094107,-0.0035689393159071825,-0.014681197014700387,,-0.026055128739709388,-0.04289545564190367,,-0.009496870871683494,-0.008354898664211019,0.05901600320093814,0.04566821734229598,-0.025787489998420843,-0.005248101530549221,-0.017500043987744962,-0.015908669960899124,,-0.019436922148248992,-0.017970911689637048,-0.047455428699867075,0.011802382668734124,,-0.023415137350054183,-0.004566010797666276,-0.0070920737913343634,-0.0017858449119158015,-0.04683742462740048,0.012113791162333465,-0.00019613472870472215,,-0.02017525642874951,-0.0305659746599537,-0.011321066819974024,-0.030630188321486673,-0.05123724773866367
2021-01-12,0.043478100182549495,0.014241374961977193,,,0.020765386271747177,0.015638424305547627,0.011252107402730971,0.028946578734468487,0.009197588174590487,0.0004149937297799333,-0.0007376386090705012,0.006495747028324006,0.039542287195769577,0.008887737436285903,-0.0009211934836400593,0.015820835743031836,0.00039839772652472405,-0.006694488687226552,-0.0040761939625877375,,0.006493310180390344,0.004913194689596612,-0.017624455287380103,0.025222584824006855,0.006157408706591649,0.004484222388477788,0.0037348612198946363,,0.04927537243110125,0.05608852698291256,0.004608165762715499,,0.04342947144558562,-0.0160100557069911,0.0,0.035820688595096684,-0.027562136086945577,-0.017377766128512273,-0.026373864339061193,0.022580594840607926,,0.025827520389493763,0.007594663807737767,0.0031171467957056276,0.0064406596802786265,0.010856543418737985,0.017908276429700054,0.030225643884103537,,0.03584806198466306,0.010270993986119414,,-0.00351545126967423,-0.007452835980360284,-0.006191788404299348,-0.01734100925592874,-0.0020206517282747027,0.01785692535731065,0.05292629994592457,0.047844573583133876,,0.020971271400736846,0.020004543474161807,0.003369453802347655,0.05170223073975033,,-0.0013049137237761688,0.014678731667453482,-0.0007143754904673782,0.025760262925647703,-0.007140010483601467,-0.01376432547464257,-0.02735849251991762,,0.007609658542425457,0.059945457846646066,-0.0008984360146599979,0.034930109778709584,0.04633321224016407
2021-01-13,-0.037499948348601486,-0.012903077453313316,,,-0.005231006326872345,-0.006558241968241174,-0.00015675663308978294,0.004042009578965722,-0.04936708740858531,-0.01867202739465712,-0.015135188915084696,0.004755477314243306,-0.019019233546449632,0.005616166442439452,-0.019886580400357068,0.02262710746150498,-0.0003982390689849513,0.0025273087658890248,0.008867626290407715,,-0.004301046602683489,0.011408162710509595,-0.01856477016716307,0.0214664020752644,0.0330480086077396,-0.04805658199080576,0.04000013630159249,,-0.006215452814759437,0.013976118532579074,0.01605489029592677,,0.03670710132459232,0.013701557655485308,0.014958990928296334,-0.002881779813283747,-0.03306703473328865,-0.025723138668391154,-0.040631912678143145,0.0034415695255913814,,0.0021276190014796192,-0.010050154874447714,-0.01646985711202953,-0.027282044911617565,-0.011933354797494133,-0.0014073736376862822,-0.007437956024819559,,0.04390483457497596,-0.007393822878098755,,-0.04618346281108754,-0.0483185706928041,0.0,0.03895424038453976,-0.005263880427094136,0.0,0.00048327061600295096,0.033971977085135885,,-0.0004220332822152395,-0.006831269602998624,0.013192798521046711,0.0035970445081332514,,-0.020088237612968185,0.019288902303236544,-0.002144351040895387,-0.0024413256018239737,-0.007614173186398898,-0.06067958469863777,-0.02994245513319671,,-0.013327339906130775,-0.026808687775996876,0.002247817058724122,0.0023316231648395913,-0.009677344039585423
2021-01-14,0.010358414305600583,0.04267602885621713,,,0.03680994503880175,0.03386912490072236,0.037774382455634026,-0.0070850232067819485,-0.0023967428823749026,0.0317129634599187,0.030735128297490144,0.013522785721204134,0.002040725381380115,0.0020806474984857992,0.009405992196165336,0.034482777635509,0.00557765749818917,0.025210162646549072,0.01487488481341881,,0.03023756032174174,0.02352550179068258,0.010490984428253247,-0.0035418818046659695,-0.004739161777578493,0.031448054781782364,0.016994433928874786,,0.034746394095104494,0.00758113060904142,0.020993619731246582,,0.006518554687499956,0.039070667867251885,0.03662358449160186,0.005780314209806958,0.04171383059593459,0.0280526997490127,0.011764813173854805,-0.008287774571460127,,-0.0007074606134315209,0.021996561625334365,0.029699668595120965,-0.01592764191828322,0.04782632263288078,-0.007047334763227386,-0.01207325577650642,,0.024245571429608148,0.02141516708267499,,0.004034723970023579,0.010291663511284632,0.04361360156533567,-0.018620990317241293,0.011805116760827516,0.03229672145675422,0.0019323441167018451,0.011303719684910396,,0.040534954504076515,0.021743760999299644,0.0066286916170867904,0.009557941415648585,,-0.005666514028634162,-0.0017740779224963976,0.012893960437537544,-0.014685381845284562,-0.005967694561665571,0.018087938265312298,0.016420549579217347,,0.0054029943903932676,0.018113176084563642,-0.003587506401462548,-0.004541278455413522,0.04530641240566724
2021-01-15,-0.019065359717648,-0.007374631012990185,,,-0.0394477902683944,-0.039977879164379226,0.018124275579856075,-0.029841323063628966,-0.030966218007725033,-0.036885992395433,-0.027636569393498123,-0.02101403912054922,-0.010183268338192941,-0.02076289612488147,-0.048722098020673066,-0.019166620913315113,-0.0015847517038746206,0.014754109125436399,-0.022651747146868906,,-0.0020963926687994627,0.01511351147251383,-0.005033702090010306,-0.035071013039502996,-0.0053572598558522255,-0.08103762654418645,0.019349242361182517,,-0.04029561599599196,-0.008207953268275947,-0.014150130547461837,,-0.016485173775905526,-0.005690978213693576,0.00646266706748766,0.0068249463636778085,-0.05916328827251405,-0.05296949793885941,0.005813857641611353,0.0028814384123265757,,-0.003895332045045219,-0.038907337251257945,-0.03774169194096377,0.0165373654283536,-0.006915642002208289,-0.008516712013626249,0.009692351348919326,,-0.019323727896239262,-0.02689142554035806,,-0.0351639055047418,-0.045161289953984385,-0.03283578040758195,-0.047692335481832604,-0.0030173595784525054,0.005793611940559273,0.02266140030024344,0.0044712350117068755,,-0.04355492119662874,-0.04343102133916499,0.0009408334954701392,-0.003550319576863803,,0.024974822778207617,0.0,-0.007072213822399087,-0.004613246564250328,-0.027444135517446067,-0.04695433363910173,-0.04345586934651047,,-0.022839453650501995,-0.014084659505354757,0.005400282625696251,-0.041281885061676404,-0.03286123320632861
2021-01-18,0.01692795041346984,0.01745884532496822,,,-0.0067468369463866695,-0.009543009690893056,0.019284733298632784,0.016382663015500176,-0.010193094042216133,0.00425592870060898,0.0033656475382086715,-0.010221645172280969,0.005144169276872779,0.036491506535059504,0.016512856769397954,0.003115142221568057,-0.014682576824974647,-0.004846474114236221,-0.01635974387633088,,-0.0147058130332125,-0.008995113612230043,-0.0034782343538030114,0.009577602602678592,-0.022740758936212413,0.019790435082008173,-0.03796397629363102,,-0.001049652769650522,-0.023448292268836823,-0.002018419229210644,,0.000598636870847491,-0.03454626068370048,-0.02140408657713677,-0.004281126369736654,0.014187341115827756,0.007626879940145548,0.036416177678015416,-0.0037356192194901716,,-0.0021330166634047076,0.0017226363830602498,-0.005101828922510654,0.013845510022618468,0.001160457689418637,-0.006442151100626181,0.02045074904771993,,-0.010837526639001283,0.0032785810372248925,,-0.0017356388204133877,-0.0017782252344036298,-0.037036949558223564,-0.019386130929972434,0.008676201596098831,0.03533053143995635,-0.013672777868468544,-0.0022257675395930265,,-0.0002825526918555088,-0.010215279194643712,-0.017857317354989966,0.022565438433886476,,0.034995935631374486,-0.00918250357948569,-0.008546756246818221,0.026737873524918854,-0.01631387127250783,0.0026630829807381406,0.008123862175644092,,-0.002749717383778272,0.011278277443317775,-0.012533677632453721,0.07021813587541748,0.009080362651733509
